"DEPCOM","millesime","nb_logt_total","nb_ls_actif","nb_ls_qpv","nb_ls_coll","nb_ls_ind","nb_ls_etu","nb_ls_loue","nb_ls_vacant","nb_ls_vacant_3","nb_ls_vide","nb_ls_association","nb_ls_autre","num_mob","denom_mob","nb_mes","nb_ls_age_0_5","nb_ls_age_5_10","nb_ls_age_10_20","nb_ls_age_20_40","nb_ls_age_40_60","nb_ls_age_60_plus","nb_ls_dpe_realise","nb_ls_dpe_new_ener_A","nb_ls_dpe_new_ener_B","nb_ls_dpe_new_ener_C","nb_ls_dpe_new_ener_D","nb_ls_dpe_new_ener_E","nb_ls_dpe_new_ener_F","nb_ls_dpe_new_ener_G","somme_loyer","somme_surface"
"43185",2025,229,229,0,169,60,0,218,1,0,3,0,7,19,219,0,5,0,15,35,81,93,229,0,0,15,137,66,0,0,82397,15070
"43186",2025,9,9,0,7,2,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,8,9,0,0,0,0,7,2,0,0,0
"43188",2025,17,17,0,12,5,0,15,0,0,0,0,2,2,15,0,0,2,6,3,0,6,17,0,0,0,9,6,0,0,5679,940
"43190",2025,78,78,0,11,67,0,76,1,0,0,0,1,3,63,14,14,6,14,44,0,0,78,0,0,34,33,11,0,0,32550,5557
"43191",2025,4,4,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,3,1,0,0,1818,284
"43197",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,422,69
"43199",2025,12,12,0,12,0,0,6,0,0,1,0,5,1,6,0,0,0,0,0,0,12,12,0,0,0,0,12,0,0,2181,322
"43200",2025,54,49,0,20,29,0,47,1,0,0,1,0,9,48,0,0,0,2,26,21,0,48,0,0,0,9,36,0,3,19664,3319
"43205",2025,121,121,0,116,5,0,98,8,3,14,0,1,13,106,0,0,9,0,17,66,29,113,0,0,0,62,36,6,0,38131,6313
"43211",2025,48,48,0,44,4,0,40,7,4,0,0,1,6,47,0,0,0,10,5,12,21,48,0,0,1,27,10,0,0,14584,2646
"43212",2025,18,18,0,15,3,0,7,4,1,5,0,2,0,11,0,0,0,3,0,0,15,18,0,0,0,0,6,12,0,2998,520
"43213",2025,44,44,0,38,6,0,39,3,1,0,0,2,3,42,0,0,0,0,7,18,19,44,0,0,1,9,34,0,0,14352,2390
"43216",2025,44,38,0,25,13,0,32,4,2,1,1,0,2,36,0,0,0,3,28,0,7,38,0,0,0,9,29,0,0,12973,2072
"43217",2025,9,9,0,8,1,0,7,0,0,1,0,1,1,7,0,0,0,0,5,0,4,4,0,0,0,1,2,1,0,2480,455
"43223",2025,10,10,0,4,6,0,10,0,0,0,0,0,1,10,0,0,0,0,5,0,5,10,0,0,0,0,9,1,0,3809,667
"43224",2025,202,202,0,129,73,0,182,11,5,1,7,1,25,193,0,16,0,0,81,55,50,201,0,0,26,111,62,2,0,66951,11840
"43227",2025,13,13,0,7,6,0,12,0,0,0,0,1,2,12,0,0,0,0,6,0,7,13,0,0,0,3,10,0,0,5321,894
"43230",2025,8,8,0,5,3,0,7,1,1,0,0,0,2,8,0,0,0,0,2,0,6,8,0,0,0,2,2,4,0,2862,470
"43232",2025,13,13,0,1,12,0,13,0,0,0,0,0,2,13,0,0,0,2,7,1,3,13,0,0,2,6,3,0,0,6164,1046
"43233",2025,5,5,0,5,0,0,5,0,0,0,0,0,3,5,0,0,0,0,0,0,5,5,0,0,0,5,0,0,0,2439,407
"43234",2025,24,24,0,22,2,0,23,0,0,1,0,0,3,23,0,0,0,0,0,16,8,24,0,0,0,16,7,1,0,9034,1558
"43236",2025,30,30,0,26,4,0,28,2,1,0,0,0,1,30,0,0,0,0,0,7,23,30,0,0,0,15,15,0,0,10423,1976
"43237",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,495,95
"43239",2025,22,22,0,5,17,0,21,1,0,0,0,0,3,22,0,3,0,4,7,0,8,22,0,3,0,9,8,0,0,8676,1463
"43241",2025,15,15,0,9,6,0,14,0,0,1,0,0,0,14,0,0,0,0,6,0,9,15,0,0,0,0,11,4,0,5395,912
"43244",2025,45,45,0,28,17,0,41,3,0,1,0,0,6,44,0,0,0,0,26,19,0,44,0,0,16,19,7,2,0,18270,3190
"43246",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,494,88
"43251",2025,135,135,0,99,36,0,114,1,0,2,17,1,6,115,0,0,0,52,47,24,12,127,0,0,39,79,7,0,0,53330,8213
"43257",2025,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,508,89
"43258",2025,55,55,0,50,5,0,52,3,2,0,0,0,9,55,0,0,0,0,5,50,0,55,0,0,0,25,30,0,0,18825,3388
"43259",2025,2,2,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,925,140
"43261",2025,4,4,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,2112,328
"43262",2025,16,16,0,13,3,0,10,2,1,2,0,2,1,12,0,0,0,3,0,0,13,16,0,0,3,4,9,0,0,3913,722
"43264",2025,4,4,0,0,4,0,3,1,1,0,0,0,1,4,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,1427,251
"43265",2025,18,18,0,10,8,0,18,0,0,0,0,0,3,18,0,0,5,0,13,0,0,18,0,0,0,4,9,0,0,6859,1087
"43267",2025,69,69,0,50,19,0,60,3,2,6,0,0,9,63,0,0,0,20,5,28,16,69,0,4,9,19,35,2,0,22805,3952
"43268",2025,547,517,0,386,79,52,464,18,6,2,2,31,75,458,24,114,14,98,56,187,48,490,2,37,55,254,100,17,0,174734,27876
"44001",2025,33,33,0,0,33,0,32,0,0,0,0,1,3,32,0,0,5,5,23,0,0,33,5,0,4,5,14,0,0,14322,2261
"44002",2025,61,61,0,0,61,0,60,0,0,0,0,1,0,60,0,8,6,18,25,4,0,49,0,0,32,16,0,0,0,26607,4155
"44003",2025,1135,1135,0,967,168,0,1072,11,2,17,22,13,87,1083,0,80,198,83,83,623,68,1124,15,48,494,219,23,4,11,398057,66075
"44005",2025,118,118,0,38,80,0,117,0,0,1,0,0,10,104,13,41,36,24,17,0,0,98,0,1,17,0,0,0,0,49361,7415
"44006",2025,25,25,0,3,22,0,24,1,0,0,0,0,2,25,0,2,6,11,6,0,0,25,11,0,3,0,0,0,0,10149,1598
"44007",2025,72,72,0,36,36,0,46,1,0,24,1,0,5,47,0,0,0,18,54,0,0,72,0,7,11,7,5,0,0,20307,3288
"44009",2025,420,420,0,263,157,0,403,5,0,7,2,3,22,405,3,71,46,149,84,56,14,411,4,13,153,63,21,0,0,186453,26196
"44010",2025,181,181,0,87,94,0,173,2,0,1,1,4,23,175,0,36,4,39,57,43,2,181,0,3,90,70,10,0,0,81199,11680
"44012",2025,54,54,0,16,38,0,52,2,1,0,0,0,4,54,0,0,22,2,30,0,0,54,0,0,6,0,0,0,0,23260,3386
"44013",2025,82,82,0,5,77,0,81,0,0,1,0,0,8,81,0,16,41,9,16,0,0,82,39,4,0,6,10,0,0,34887,5443
"44014",2025,95,95,0,36,59,0,93,2,2,0,0,0,1,95,0,0,12,36,47,0,0,95,0,0,70,13,0,0,0,42457,6409
"44015",2025,423,423,0,262,161,0,397,10,6,2,11,3,19,407,0,0,57,49,88,121,108,419,0,13,137,151,34,29,0,162502,26643
"44016",2025,11,11,0,0,11,0,11,0,0,0,0,0,0,11,0,0,0,0,5,6,0,11,0,0,0,7,4,0,0,5120,792
"44018",2025,492,492,0,389,103,0,474,6,2,1,7,4,44,480,0,72,112,197,103,2,6,491,0,11,313,67,4,0,0,215764,30039
"44019",2025,9,9,0,2,7,0,9,0,0,0,0,0,3,9,0,0,0,9,0,0,0,9,2,7,0,0,0,0,0,4023,626
"44020",2025,1770,1770,0,1410,360,0,1658,42,20,11,34,25,106,1700,0,135,202,280,444,688,21,1758,0,92,590,448,49,6,14,778297,112633
"44021",2025,73,73,0,20,53,0,70,0,0,1,1,1,6,70,0,27,0,9,35,1,1,73,24,17,11,1,12,1,0,31127,4851
"44022",2025,39,39,0,17,22,0,37,0,0,0,0,2,5,37,0,18,0,0,17,4,0,21,0,0,0,9,8,0,0,16016,2653
"44023",2025,71,71,0,24,47,0,70,1,1,0,0,0,6,71,0,0,23,21,7,20,0,71,0,0,41,19,8,0,0,28367,4549
"44024",2025,59,59,0,18,41,0,57,0,0,1,0,1,3,57,0,0,6,12,14,27,0,59,0,2,28,23,0,0,0,27854,4084
"44025",2025,78,78,0,7,71,0,75,1,1,1,0,1,3,76,0,20,10,12,25,11,0,78,0,1,51,15,0,0,0,32345,4964
"44026",2025,1607,1600,0,995,167,438,1515,43,11,7,23,12,302,1558,0,80,331,196,771,222,0,1542,18,20,657,122,3,0,0,647587,78101
"44027",2025,65,65,0,15,50,0,65,0,0,0,0,0,2,65,0,4,33,0,28,0,0,65,0,1,34,8,0,0,0,29282,4648
"44028",2025,45,45,0,34,11,0,43,1,0,1,0,0,5,44,0,0,27,11,0,3,4,44,0,0,28,2,3,0,0,16842,2533
"44029",2025,140,140,0,79,61,0,137,1,0,0,1,1,13,138,0,16,44,25,16,39,0,140,0,5,76,20,20,0,0,57466,8960
"44030",2025,164,164,0,101,63,0,153,7,3,1,0,3,14,160,0,9,30,81,22,20,2,164,0,1,102,12,20,0,0,62827,9953
"44031",2025,23,23,0,4,19,0,20,2,2,1,0,0,5,22,0,0,0,0,18,0,5,23,0,0,0,14,3,0,0,9132,1364
"44032",2025,66,66,0,30,36,0,63,3,1,0,0,0,2,66,0,7,24,0,20,9,6,64,1,10,33,6,12,2,0,27365,4061
"44033",2025,19,19,0,8,11,0,18,1,1,0,0,0,0,19,0,4,15,0,0,0,0,19,0,0,15,0,0,0,0,7948,1287
"44035",2025,1371,1341,0,1175,166,0,1291,24,6,7,10,9,85,1196,122,195,245,469,222,210,0,1284,20,139,589,143,7,1,0,622381,82800
"44036",2025,1001,965,461,844,121,0,884,64,48,7,3,7,89,948,0,39,0,87,48,669,122,903,20,116,388,303,34,3,0,312127,56460
"44037",2025,32,32,0,0,32,0,31,1,0,0,0,0,3,32,0,8,0,11,13,0,0,32,0,3,0,18,0,0,0,14659,2299
"44038",2025,32,32,0,0,32,0,30,1,0,0,0,1,1,31,0,0,20,9,3,0,0,32,8,0,0,0,0,0,0,12336,1857
"44039",2025,8,8,0,0,8,0,8,0,0,0,0,0,1,8,0,0,0,8,0,0,0,8,0,0,0,0,6,1,0,3831,575
"44041",2025,167,167,0,69,98,0,144,1,0,0,20,2,14,145,0,0,62,17,69,19,0,166,0,0,41,51,13,6,0,63389,9271
"44043",2025,293,293,0,154,139,0,288,2,0,0,2,1,16,282,8,16,57,66,60,88,6,285,3,8,122,84,16,2,0,115600,18332
"44044",2025,13,13,0,0,13,0,12,1,0,0,0,0,1,13,0,0,0,0,13,0,0,13,0,0,0,13,0,0,0,5465,861
"44045",2025,75,75,0,8,67,0,74,0,0,1,0,0,8,71,3,3,19,8,10,35,0,75,3,40,5,0,0,0,0,37878,6283
"44046",2025,49,49,0,21,28,0,49,0,0,0,0,0,2,47,2,2,17,12,18,0,0,49,2,0,23,5,0,0,0,22158,3258
"44047",2025,1864,1831,0,1240,591,0,1760,19,3,17,13,22,122,1755,24,174,342,237,253,802,23,1827,12,110,929,439,62,17,0,801289,114959
"44048",2025,17,17,0,0,17,0,17,0,0,0,0,0,2,17,0,0,0,17,0,0,0,17,0,0,7,8,2,0,0,6864,1096
"44049",2025,265,253,0,231,22,0,245,3,2,1,4,0,25,237,12,22,30,69,33,99,0,253,0,15,190,14,1,0,0,110612,16578
"44050",2025,9,9,0,0,9,0,9,0,0,0,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,3628,546
"44051",2025,67,67,0,20,47,0,63,1,0,2,1,0,5,64,0,3,0,0,22,41,1,67,0,3,0,42,15,4,0,25686,4292
"44052",2025,462,462,0,289,173,0,437,14,7,2,1,8,46,451,0,69,26,201,50,113,3,462,6,6,309,54,28,0,0,191624,28808
"44053",2025,44,44,0,11,33,0,42,2,0,0,0,0,4,42,2,5,0,16,23,0,0,44,5,0,23,2,0,0,0,18681,2885
"44054",2025,44,44,0,0,44,0,42,2,0,0,0,0,1,44,0,10,0,11,23,0,0,44,0,0,25,18,0,0,0,19158,3048
"44055",2025,909,856,0,750,106,0,841,7,2,1,2,5,78,839,9,192,161,122,83,118,180,852,9,26,388,223,1,1,0,355861,51829
"44056",2025,86,86,0,69,17,0,83,2,0,0,1,0,11,85,0,17,0,63,0,0,6,86,2,16,16,46,1,0,0,34346,5166
"44057",2025,19,19,0,0,19,0,18,1,0,0,0,0,1,19,0,0,0,0,2,17,0,19,0,0,0,13,2,0,0,7680,1351
"44058",2025,14,14,0,0,14,0,13,0,0,1,0,0,1,13,0,0,0,0,13,0,1,14,0,5,1,5,2,0,1,6160,1109
"44061",2025,10,10,0,0,10,0,10,0,0,0,0,0,0,10,0,5,0,0,5,0,0,10,0,0,0,5,0,0,0,4739,732
"44062",2025,15,15,0,8,7,0,13,0,0,1,0,1,3,13,0,0,0,0,4,7,4,15,0,0,2,1,10,0,0,4770,856
"44063",2025,57,57,0,2,55,0,55,0,0,0,0,2,1,55,0,0,10,20,17,10,0,57,0,0,16,25,8,0,0,23847,3787
"44064",2025,121,121,0,57,64,0,108,3,1,0,8,2,4,105,7,23,26,17,9,46,0,105,0,1,69,6,0,17,0,43650,7311
"44065",2025,15,15,0,0,15,0,14,0,0,0,0,1,1,14,0,0,0,0,15,0,0,15,0,0,6,0,9,0,0,6127,983
"44066",2025,198,198,0,98,100,0,191,2,2,5,0,0,9,193,0,18,37,69,54,19,1,198,3,22,84,40,8,0,0,82207,12358
"44067",2025,76,76,0,27,49,0,74,0,0,0,2,0,2,74,0,0,9,10,30,27,0,76,9,12,27,22,6,0,0,34187,5105
"44068",2025,48,48,0,14,34,0,47,0,0,1,0,0,5,47,0,0,0,7,41,0,0,48,0,6,10,4,3,0,0,20757,3087
"44069",2025,891,869,0,753,116,0,821,8,2,25,7,8,74,829,0,105,150,162,181,271,0,867,9,66,440,188,9,3,0,366170,53905
"44070",2025,48,48,0,13,35,0,47,0,0,0,0,1,2,47,0,0,7,15,20,0,6,48,0,3,10,20,12,0,0,17226,2632
"44071",2025,235,235,0,147,88,0,226,4,0,0,4,1,20,230,0,40,41,82,50,22,0,231,4,23,109,56,14,0,0,103717,14186
"44072",2025,227,227,0,134,93,0,204,19,14,2,2,0,14,223,0,43,56,44,43,40,1,227,12,21,105,15,0,0,0,87844,13808
"44073",2025,138,138,0,37,101,0,136,1,0,0,0,1,6,137,0,0,43,21,38,30,6,135,0,0,112,19,3,0,0,59491,9141
"44074",2025,323,323,0,288,35,0,308,5,1,1,1,8,26,313,0,27,46,47,120,76,7,323,2,1,132,62,6,1,1,139776,19738
"44075",2025,36,36,0,0,36,0,34,1,1,0,0,1,5,35,0,0,0,4,21,11,0,36,0,1,0,17,9,0,0,15147,2482
"44076",2025,3,3,0,2,1,0,3,0,0,0,0,0,0,3,0,0,0,2,0,0,1,3,0,0,0,0,1,0,0,804,143
"44077",2025,25,25,0,16,9,0,23,1,0,0,0,1,5,24,0,0,0,12,11,0,2,25,0,0,12,6,3,0,0,8962,1546
"44078",2025,5,5,0,0,5,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,4,0,0,0,2251,368
"44079",2025,63,63,0,9,54,0,61,0,0,1,0,1,8,61,0,6,9,3,45,0,0,63,0,6,22,30,4,0,0,26977,4102
"44080",2025,8,8,0,8,0,0,8,0,0,0,0,0,1,8,0,0,0,8,0,0,0,8,0,0,0,1,1,0,0,3276,484
"44081",2025,59,59,0,0,59,0,58,0,0,0,0,1,4,58,0,0,8,0,0,51,0,59,0,2,13,35,3,0,0,22977,3694
"44082",2025,32,32,0,8,24,0,32,0,0,0,0,0,0,32,0,8,0,10,0,14,0,32,0,0,18,7,7,0,0,15617,2236
"44083",2025,39,39,0,8,31,0,37,1,0,1,0,0,3,38,0,9,0,13,17,0,0,30,0,0,10,13,4,0,0,16014,2544
"44084",2025,525,525,0,475,50,0,499,6,1,9,6,5,37,505,0,70,44,211,101,98,1,525,3,8,329,125,17,0,0,211652,31495
"44085",2025,16,16,0,0,16,0,16,0,0,0,0,0,2,16,0,0,0,0,16,0,0,16,0,12,0,0,0,0,0,7871,1232
"44086",2025,26,26,0,1,25,0,25,1,1,0,0,0,0,26,0,0,0,0,16,9,1,26,0,0,9,6,10,1,0,10425,1822
"44087",2025,279,279,0,177,102,0,265,9,3,0,2,3,14,243,31,49,71,11,54,90,4,279,11,46,91,114,3,0,0,105019,16605
"44088",2025,44,44,0,0,44,0,42,1,0,0,0,1,3,43,0,0,19,5,20,0,0,44,19,0,4,8,11,0,0,17065,2645
"44089",2025,135,135,0,6,129,0,130,2,2,3,0,0,3,132,0,0,15,16,30,74,0,135,0,20,67,12,15,0,0,65531,10370
"44090",2025,20,20,0,0,20,0,19,1,0,0,0,0,1,20,0,7,7,0,5,0,1,20,10,0,0,3,2,0,0,8504,1426
"44091",2025,36,36,0,0,36,0,34,0,0,0,1,1,1,34,0,0,8,0,19,9,0,36,8,0,8,19,0,0,0,14068,2319
"44094",2025,101,101,0,64,37,0,99,1,0,0,1,0,8,78,22,57,0,18,26,0,0,101,3,0,66,5,20,0,0,41926,6390
"44095",2025,42,42,0,0,42,0,40,1,1,1,0,0,2,41,0,0,0,21,13,5,3,42,0,0,0,22,0,0,0,15340,2430
"44096",2025,67,67,0,35,32,0,67,0,0,0,0,0,8,67,0,0,16,26,0,15,10,67,0,0,26,4,4,0,0,25043,4078
"44097",2025,115,115,0,56,59,0,115,0,0,0,0,0,7,115,0,31,0,19,51,14,0,115,7,1,4,15,0,0,0,51131,7600
"44098",2025,54,54,0,26,28,0,52,1,0,0,1,0,2,53,0,0,12,14,0,28,0,54,0,0,0,0,0,0,0,22541,3559
"44099",2025,46,46,0,0,46,0,43,0,0,0,2,1,3,43,0,0,6,11,23,6,0,46,6,11,0,20,8,1,0,18307,2965
"44100",2025,32,32,0,3,29,0,32,0,0,0,0,0,0,32,0,0,0,28,4,0,0,32,0,0,1,13,3,0,0,15664,2320
"44101",2025,470,470,0,334,136,0,443,8,1,6,7,6,37,443,9,62,21,38,116,229,4,451,0,15,123,181,14,1,0,205489,28793
"44102",2025,63,63,0,10,53,0,63,0,0,0,0,0,4,63,0,8,6,11,21,17,0,63,0,0,33,25,4,1,0,24845,3931
"44103",2025,674,674,0,381,293,0,644,10,2,6,6,8,45,654,0,17,0,138,239,239,41,672,0,24,299,199,29,1,0,280258,44405
"44104",2025,11,11,0,0,11,0,11,0,0,0,0,0,1,11,0,0,0,0,11,0,0,11,0,0,5,5,1,0,0,5245,830
"44105",2025,12,12,0,2,10,0,12,0,0,0,0,0,1,12,0,0,0,0,12,0,0,12,0,0,0,9,3,0,0,5228,932
"44106",2025,22,22,0,18,4,0,20,0,0,1,1,0,1,7,14,14,0,0,6,2,0,22,14,0,2,5,0,1,0,8812,1357
"44107",2025,16,16,0,0,16,0,14,0,0,2,0,0,0,14,0,0,0,0,0,16,0,16,0,0,0,4,8,2,0,6888,844
"44108",2025,19,19,0,6,13,0,19,0,0,0,0,0,3,19,0,0,0,19,0,0,0,19,0,1,18,0,0,0,0,8328,1269
"44109",2025,41024,40512,17463,35935,1601,2976,33957,597,167,1272,929,3757,2142,33950,749,2719,4152,5190,4869,15073,8509,39540,768,4399,14702,7751,1358,208,8,14088693,2160750
"44110",2025,362,362,0,261,101,0,353,3,1,1,2,3,32,356,0,90,119,55,56,42,0,360,4,5,220,36,8,0,0,151971,23225
"44111",2025,49,49,0,32,17,0,48,0,0,0,0,1,4,48,0,0,0,14,10,19,6,49,14,1,20,14,0,0,0,20609,3092
"44112",2025,15,15,0,0,15,0,13,0,0,1,0,1,1,13,0,0,0,0,15,0,0,15,0,6,5,4,0,0,0,6560,1040
"44113",2025,169,169,0,86,83,0,169,0,0,0,0,0,13,158,11,11,35,5,67,45,6,158,0,13,88,52,0,0,0,69398,11124
"44114",2025,2472,2471,471,2066,215,190,2350,44,17,3,41,33,218,2344,52,324,261,341,247,832,466,2394,21,63,1289,486,30,7,0,1022590,142267
"44115",2025,39,39,0,0,39,0,36,2,2,0,1,0,0,38,0,10,0,8,9,12,0,39,0,0,3,12,13,0,0,15762,2512
"44116",2025,267,267,0,199,68,0,244,1,0,16,3,3,20,245,0,45,0,0,25,138,59,267,2,15,80,149,1,0,0,85979,14942
"44117",2025,38,38,0,10,28,0,37,0,0,0,0,1,3,21,16,21,0,11,5,1,0,22,0,0,2,10,4,0,0,16155,2519
"44118",2025,14,14,0,2,12,0,14,0,0,0,0,0,3,14,0,4,0,0,5,0,5,13,0,7,1,0,4,0,0,5952,978
"44119",2025,2,2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,849,162
"44120",2025,362,362,0,224,138,0,347,7,3,3,2,3,27,333,21,51,71,164,49,26,1,358,0,10,201,54,17,4,2,162515,22635
"44121",2025,12,12,0,0,12,0,11,0,0,1,0,0,2,11,0,0,0,4,4,0,4,12,0,0,0,7,2,0,0,4712,826
"44122",2025,50,50,0,27,23,0,47,2,0,0,0,1,6,49,0,15,24,0,4,0,7,50,4,23,19,4,0,0,0,19210,2924
"44123",2025,16,16,0,0,16,0,16,0,0,0,0,0,1,16,0,0,5,0,11,0,0,16,0,7,3,1,0,0,0,7125,1146
"44124",2025,14,14,0,0,14,0,14,0,0,0,0,0,4,14,0,0,0,0,13,0,1,14,0,9,4,0,0,1,0,6336,1061
"44125",2025,85,85,0,28,57,0,85,0,0,0,0,0,2,85,0,26,10,19,29,1,0,85,0,0,16,0,0,0,0,38097,5627
"44126",2025,101,101,0,32,69,0,99,2,0,0,0,0,4,101,0,0,58,3,37,3,0,101,0,5,10,0,0,3,0,46317,7186
"44127",2025,55,55,0,0,55,0,52,2,0,0,0,1,3,54,0,0,0,6,11,38,0,55,0,0,11,23,21,0,0,20268,3340
"44128",2025,70,70,0,34,36,0,69,0,0,0,1,0,3,69,0,0,8,11,22,29,0,70,8,4,22,4,2,0,0,31691,4723
"44129",2025,316,316,0,276,40,0,294,11,4,1,5,5,22,305,0,76,30,9,61,140,0,316,0,40,177,97,0,0,0,124151,19926
"44130",2025,190,190,0,78,112,0,181,4,1,0,3,2,21,183,2,45,64,30,51,0,0,178,20,6,76,23,11,0,0,77329,11490
"44131",2025,417,417,0,274,143,0,408,3,0,0,5,1,31,364,48,84,122,76,67,68,0,417,0,21,220,20,4,0,0,175155,26551
"44132",2025,630,630,0,562,68,0,617,5,3,1,3,4,46,610,12,138,123,132,115,122,0,598,0,14,157,63,25,1,0,268369,38254
"44133",2025,25,25,0,19,6,0,25,0,0,0,0,0,0,11,14,14,7,4,0,0,0,11,7,3,0,0,0,0,0,9588,1466
"44134",2025,8,8,0,0,8,0,8,0,0,0,0,0,0,8,0,0,0,0,8,0,0,8,0,0,0,3,5,0,0,3830,580
"44135",2025,356,356,0,323,33,0,327,3,1,21,0,5,15,330,0,0,81,48,72,155,0,337,0,0,103,22,0,0,0,148016,20102
"44136",2025,61,61,0,24,37,0,59,1,0,0,0,1,5,60,0,6,18,14,21,2,0,61,7,22,16,14,0,0,0,27616,4143
"44137",2025,14,14,0,0,14,0,13,0,0,0,0,1,2,13,0,0,4,10,0,0,0,14,0,0,0,0,0,0,0,6323,953
"44138",2025,18,18,0,0,18,0,18,0,0,0,0,0,1,18,0,0,0,5,12,0,1,18,0,0,4,3,0,0,0,8047,1213
"44139",2025,5,5,0,0,5,0,5,0,0,0,0,0,1,5,0,0,0,0,5,0,0,5,0,0,0,5,0,0,0,2089,310
"44140",2025,13,13,0,0,13,0,12,0,0,0,1,0,1,12,0,0,0,2,5,6,0,13,0,0,9,2,0,0,0,4861,812
"44141",2025,12,12,0,0,12,0,11,0,0,0,1,0,1,11,0,0,0,6,6,0,0,12,0,6,1,0,0,0,0,5517,844
"44142",2025,57,57,0,23,34,0,55,2,0,0,0,0,2,57,0,23,2,7,12,13,0,34,1,1,12,11,0,0,0,23055,3648
"44143",2025,4310,4308,989,3765,475,68,3984,104,65,59,103,58,344,4053,35,331,794,638,953,668,924,4294,66,256,2648,725,39,3,0,1857254,254814
"44144",2025,41,41,0,0,41,0,39,2,1,0,0,0,3,41,0,0,0,22,8,6,5,41,0,2,20,4,1,0,0,16893,2706
"44145",2025,34,34,0,3,31,0,34,0,0,0,0,0,3,34,0,12,3,3,16,0,0,34,0,0,28,1,0,0,0,14746,2282
"44146",2025,31,31,0,8,23,0,30,1,1,0,0,0,2,31,0,6,0,0,15,9,1,30,0,7,9,0,14,0,0,12170,1866
"44148",2025,14,14,0,0,14,0,14,0,0,0,0,0,3,14,0,0,0,0,14,0,0,14,1,5,4,4,0,0,0,6200,1010
"44149",2025,19,19,0,0,19,0,19,0,0,0,0,0,2,19,0,6,0,4,9,0,0,19,6,2,7,2,2,0,0,8852,1361
"44150",2025,118,118,0,39,79,0,117,0,0,0,0,1,10,117,0,17,0,51,50,0,0,117,0,8,51,35,12,0,0,55310,7465
"44151",2025,244,244,0,94,150,0,241,2,0,0,1,0,18,227,16,87,60,56,41,0,0,244,1,48,68,0,0,0,0,105950,15913
"44152",2025,37,37,0,0,37,0,37,0,0,0,0,0,3,14,23,23,0,0,14,0,0,14,0,0,14,0,0,0,0,17207,2822
"44153",2025,35,35,0,0,35,0,34,0,0,1,0,0,3,34,0,0,0,21,13,0,1,35,0,0,0,28,5,0,0,14398,2200
"44154",2025,340,340,0,275,65,0,326,3,0,1,8,2,17,322,7,26,52,70,54,138,0,340,4,2,60,102,3,0,0,133448,20878
"44155",2025,38,38,0,8,30,0,37,1,0,0,0,0,1,38,0,8,11,0,19,0,0,38,14,0,0,13,1,5,0,15853,2579
"44156",2025,27,27,0,14,13,0,25,0,0,1,0,1,0,25,0,0,5,0,0,16,6,27,0,0,0,17,0,0,0,9839,1459
"44157",2025,13,13,0,0,13,0,13,0,0,0,0,0,1,13,0,0,0,0,13,0,0,13,0,4,0,0,9,0,0,5754,849
"44158",2025,289,289,0,162,127,0,278,5,4,0,4,2,16,283,0,3,65,25,35,112,49,289,3,40,102,68,3,0,0,134718,21918
"44161",2025,83,83,0,31,52,0,81,0,0,1,1,0,3,81,0,0,0,18,30,35,0,83,0,0,24,6,0,0,0,38806,5874
"44162",2025,5414,5400,1934,4945,455,0,4999,110,56,131,84,76,319,5045,64,195,465,691,1019,2935,95,5317,39,82,3001,1289,66,21,2,2218245,334631
"44163",2025,78,78,0,11,67,0,75,0,0,0,1,2,6,75,0,0,12,17,41,8,0,78,0,1,25,33,16,0,3,33125,4971
"44164",2025,22,22,0,8,14,0,21,0,0,0,1,0,2,21,0,0,0,12,10,0,0,22,0,0,4,3,1,0,0,8814,1402
"44165",2025,64,64,0,0,64,0,64,0,0,0,0,0,3,64,0,18,7,11,18,10,0,64,0,5,25,1,6,1,0,25829,4144
"44166",2025,404,404,0,225,179,0,378,12,3,4,5,5,30,390,0,54,122,106,54,65,3,403,0,20,214,71,1,0,0,183283,25159
"44168",2025,106,106,0,58,48,0,96,9,6,0,0,1,9,105,0,0,34,26,46,0,0,106,0,0,46,3,0,0,0,42843,6577
"44169",2025,165,165,0,123,42,0,159,1,0,0,4,1,15,160,0,19,66,0,40,39,1,164,0,0,108,42,0,0,0,68002,10460
